<<<<<<< HEAD
bfs_nummer,name,status,iou,area_diff_pct,hausdorff_distance,symmetric_diff_pct,swisstopo_area,osm_area
Thalwil,141,https://osm.org/relation/1682216,0.06726079331761428,91.76750775489653,0.011914326350734087,94.59045960091045,0.0006545652774908845,5.388703570857717e-05
Wilderswil,594,https://osm.org/relation/1682723,0.057243353025332525,30.441409024830158,0.004059546373633284,151.19744024502492,0.0015503117755309116,0.00107837502678144
Fislisbach,4027,https://osm.org/relation/1684309,0.03748392570936816,89.18256451953775,0.008142813476390086,102.80984631996036,0.0006026565421035088,6.519198261083194e-05
Hombrechtikon,153,https://osm.org/relation/1682143,0.04142632195689625,75.53499536638563,0.02273229540853722,114.56295540438146,0.0014481413972096215,0.0003542878599286218
Lavigny,5637,https://osm.org/relation/1685020,0.09539355892982215,74.51517334227017,0.0019125094909549752,103.628856976352,0.00046907089043200567,0.00011954190332846642
Buchholterberg,923,https://osm.org/relation/1682396,0.05124583827772059,78.0358438222211,0.004949955622121462,110.07320699047281,0.0018072912748731914,0.0003969562782005192
Wassen,1220,https://osm.org/relation/1683121,0.2100354824700039,78.91162047814764,0.03209812178405488,79.05183334971993,0.011399519527537805,0.002403973941634843
Däniken,2572,https://osm.org/relation/1683497,0.3476897598077366,53.60929415680179,0.004000257223480404,70.85618614785233,0.0006467323481631465,0.0003000237012291738
Neuenhof,4034,https://osm.org/relation/1684379,0.1871802238523775,79.8522034430862,0.0038640920697685277,82.26089277761088,0.0006414447575417036,0.00012923698477449152
Wallbach,4261,https://osm.org/relation/1684455,0.06874374290819742,78.60660895784693,0.0040830712210094865,105.77685785553865,0.0005434619563185752,0.00011626494148056786
Breil/Brigels,3981,https://osm.org/relation/1684050,0.05139734459479581,84.07862693971498,0.00777399022949973,104.5877877365015,0.011380244611856487,0.001811891199826656
Trélex,5730,https://osm.org/relation/1685168,0.13454476211221722,83.07449277548173,0.007111480893719669,89.19330118077909,0.0006746415024665051,0.00011418649623956687
Goumoëns,5541,https://osm.org/relation/1868684,0.1205979593419325,80.64740292117992,0.0034787447061013256,93.6633130142303,0.0012569440608646313,0.0002432513196052912
Zeglingen,2868,https://osm.org/relation/1683724,0.08407984104598522,86.07885040076275,0.004429912198426214,96.24999331090395,0.0009428359437687756,0.00013125360220743156
Treiten,500,https://osm.org/relation/1682689,0.19501458800217927,69.78248839979975,0.0011889751557861666,87.71708586425322,0.0005609708503791864,0.00016951143178707263
Corbeyrier,5404,https://osm.org/relation/1684918,0.1799809761929729,78.18112390870675,0.009098942806700127,84.65712402918844,0.002572102446398435,0.0005612038457207969
Duillier,5715,https://osm.org/relation/1684949,0.07439753394087524,73.9106278403041,0.0033048942936784323,108.62704923268079,0.00048039576815858876,0.0001253322397943241
Tägerig,4077,https://osm.org/relation/1684440,0.021381686225537547,87.51268629298455,0.001931559129264332,107.77767679365982,0.00039200644757647553,4.895107486060154e-05
Dättlikon,215,https://osm.org/relation/1682110,0.21143092903226463,73.8908535485905,0.002897096095606716,82.08951090356398,0.00034439336228842736,8.991816732881883e-05
Aarberg,301,https://osm.org/relation/1682355,0.04213958980246433,80.66993165133404,0.0075007232785291545,109.67969102778477,0.0009383758501900826,0.00018138869320911825
Holderbank (AG),4199,https://osm.org/relation/1684329,0.14021881087563387,77.78062966981774,0.004312276753103587,92.15942988681627,0.00027780157900323554,6.172576162182275e-05
Eptingen,2885,https://osm.org/relation/1683645,0.12005526236425483,85.6770285564162,0.004998488596254361,89.81511939002021,0.0013314140322124072,0.00019069805162965066
Schiers,3962,https://osm.org/relation/1684157,0.1749589565227194,81.06130867238484,0.008494482900438216,83.51721688489438,0.00729186447784352,0.001380983705486802
Langendorf,2550,https://osm.org/relation/1683539,0.11124842698908177,83.6642441870241,0.0024352401012189126,93.04272875900571,0.00023187616330872248,3.787872382661016e-05
